通用基础能力评估题库（6 大模块・单模块 40 题）,,,,,,
5. 【基础】判断两组物品数量是否相等。,请观看图片，判断左右两组物品的数量是否相等？,正确版：左右两组物品数量完全相同（如都是 3 个苹果）错误版：左右两组物品数量不同（如左边 2 个、右边 4 个）,数理与数量认知,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
6. 【岗位关联】识别商品外包装图案，判断是否为同款货品。,请观看两组商品图片，判断它们是否为同款货品？,正确版：两组商品外包装图案、品牌、规格完全一致错误版：两组商品外包装图案、品牌明显不同,物品与物象识别、分类与规则逻辑,中级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
7. 【基础】区分红色、橙色两种相近色彩。,请观看图片，判断图片中的颜色是否为红色？,正确版：图片展示标准红色色块 / 物品错误版：图片展示橙色 / 黄色等非红色色块 / 物品,物品与物象识别,中级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
8. 【基础】理解 “把物品放到盒子外侧” 的方位指令。,请观看视频，判断视频中的人物是否正确完成了方位指令？,正确版：人物听到指令后，将物品准确放到盒子的外侧位置错误版：人物将物品放到了盒子内侧 / 上方 / 下方等错误位置,指令与方位理解,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
9. 【岗位关联】判断价签与对应商品是否匹配。,请观看图片，判断价签与对应的商品是否匹配？,正确版：价签上的商品名称、规格、价格与对应商品完全一致错误版：价签与商品名称、规格明显不匹配,分类与规则逻辑,中级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
10. 【基础】识别 10 以内阿拉伯数字。,请观看图片，判断图片中的数字是否为你听到的数字？,正确版：图片展示的阿拉伯数字与播报的数字完全一致错误版：图片展示的数字与播报的数字不同,数理与数量认知,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
11. 【基础】判断物品 “完整 / 破损” 两种状态。,请观看图片，判断图片中的物品是否为完整状态？,正确版：图片展示完好无损、无破损的物品错误版：图片展示有开裂、破损、变形的物品,物品与物象识别,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
12. 【岗位关联】判断 “同类商品摆放在一起” 是否合理。,请观看图片，判断图中商品的摆放方式是否合理？,正确版：图中同类商品集中摆放在一起，分类清晰错误版：图中不同类商品杂乱混放，无分类逻辑,分类与规则逻辑,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
13. 【基础】工作工具和废弃杂物。,请观看图片，判断图片中的图案是否为心形？,正确版：图片展示标准心形图案错误版：图片展示圆形 / 方形 / 三角形等非心形图案,物品与物象识别、分类与规则逻辑,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
14. 【基础】理解 “先做完一件事，再做下一件事” 的顺序规则。,请观看视频，判断视频中的人物是否遵守了先完成一件事、再做下一件事的顺序规则？,正确版：人物按顺序完成「先整理桌面、再摆放物品」，一件事做完再做下一件错误版：人物两件事同时做、或顺序完全颠倒,指令与方位理解、分类与规则逻辑,中级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
（二）单项选择题（12 题）,,,,,,
1. 【基础】以下哪一个属于学习用品？ A 铅笔 B 水杯 C 水果,以下哪一个物品属于学习用品？A. 铅笔 B. 水杯 C. 水果,题干配图：三个选项的对应物品图片选项配图：A. 铅笔；B. 水杯；C. 水果,分类与规则逻辑,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
2. 【岗位关联】货架上摆放的瓶装饮品是？ A 饮用水 B 零食 C 玩具,货架上摆放的瓶装饮品，属于以下哪一类？A. 饮用水 B. 零食 C. 玩具,题干配图：货架上的瓶装饮用水场景选项配图：A. 饮用水；B. 零食；C. 玩具,物品与物象识别,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
3. 【基础】数字 7 的前一个数字是？ A 6 B 8 C 9,数字 7 的前一个数字是以下哪一个？A. 6 B. 8 C. 9,题干配图：1-10 数字序列引导图选项配图：A. 数字 6；B. 数字 8；C. 数字 9,数理与数量认知,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
4. 【岗位关联】用来标注商品价格的是？ A 价签 B 包装 C 胶带,用来标注商品价格的，是以下哪一个？A. 价签 B. 商品包装 C. 胶带,题干配图：商品与价签的对应场景选项配图：A. 价签；B. 商品包装；C. 胶带,物品与物象识别、分类与规则逻辑,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
5. 【基础】以下图形属于圆形的是？ A 皮球图案 B 方块图案 C 长条图案,以下哪一个图形属于圆形？A. 皮球图案 B. 方块图案 C. 长条图案,题干配图：三个选项的对应图形选项配图：A. 圆形皮球图案；B. 方形图案；C. 长条图案,物品与物象识别,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
6. 【基础】指令 “拿起左边的物品”，应选择？ A 左侧物件 B 右侧物件 C 中间物件,听到指令「拿起左边的物品」，你应当选择以下哪一个？A. 左侧的物件 B. 右侧的物件 C. 中间的物件,题干配图：左中右三个物品的摆放场景选项配图：A. 左侧物件；B. 右侧物件；C. 中间物件,指令与方位理解,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
7. 【岗位关联】临期商品需要单独存放，该说法？ A 正确 B 错误 C 不清楚,临期商品需要单独存放，这个说法是？A. 正确 B. 错误 C. 不清楚,题干配图：临期商品单独存放的场景选项配图：A. 正确；B. 错误；C. 不清楚,分类与规则逻辑,中级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
8. 【基础】三种物品里，数量最少的是？ A 1 个 B 3 个 C 5 个,以下三组物品中，数量最少的是哪一组？A. 1 个物品 B. 3 个物品 C. 5 个物品,题干配图：三组不同数量的物品图片选项配图：A.1 个物品；B.3 个物品；C.5 个物品,数理与数量认知,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
9. 【基础】9.下面物品是什么颜色的？ A 蓝色 B 红色 C 黄色,以下哪一种颜色属于冷色调？A. 蓝色 B. 红色 C. 黄色,题干配图：三个选项的对应色块选项配图：A. 蓝色；B. 红色；C. 黄色,物品与物象识别,中级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
10. 【岗位关联】库房货品摆放要求 “重下轻上”，该规则？ A 遵守 B 无视 C 随意更改,库房货品摆放要求「重下轻上」，这个规则我们应当？A. 严格遵守 B. 无视 C. 随意更改,题干配图：货品重下轻上的标准摆放场景选项配图：A. 严格遵守；B. 无视；C. 随意更改,分类与规则逻辑,中级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
11. 【基础】判断物品状态，完好无损的是？ A 完整物件 B 开裂物件 C 变形物件,以下哪一个物品是完好无损的？A. 完整的杯子 B. 开裂的杯子 C. 变形的杯子,题干配图：三个选项的对应物品图片选项配图：A. 完整杯子；B. 开裂杯子；C. 变形杯子,物品与物象识别,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
12. 【基础】“大小匹配”，大盒子应搭配？ A 大件物品 B 小件物品 C 细长物品,按照「大小匹配」的规则，大盒子应当搭配以下哪一种物品？A. 大件物品 B. 小件物品 C. 细长物品,题干配图：大盒子与不同大小物品的场景选项配图：A. 大件物品；B. 小件物品；C. 细长物品,分类与规则逻辑,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
（三）拖拽题（8 题）,,,,,,
1. 【基础】按 “红→黄→绿” 顺序，拖拽色彩卡片排列。,请将以下色彩卡片，按「红→黄→绿」的顺序拖拽排列,可拖拽虚拟物品：红色卡片、黄色卡片、绿色卡片排序位：第 1 位、第 2 位、第 3 位,物品与物象识别、指令与方位理解,低级,1. 达标（2 分）：顺序完全正确，独立完成2. 需改进（1 分）：经提示后调整为正确顺序3. 不达标（0 分）：顺序完全错误；拖拽混乱,
2. 【岗位关联】将零食、日化、饮料，拖拽至对应区域框。,请将以下商品，拖拽分类到对应的区域框中,可拖拽虚拟物品：零食类、日化类、饮料类商品各 3 个目标区域：零食区、日化区、饮料区（带明确标识）,分类与规则逻辑,低级,1. 达标（2 分）：所有商品分类全部正确，独立完成2. 需改进（1 分）：仅 1 处分类错误，经提示后纠正3. 不达标（0 分）：2 处及以上分类错误；拖拽混乱,
3. 【基础】把动物、植物、生活用品，完成三类分类拖拽。,请将以下物品，拖拽分类到对应的三个类别中,可拖拽虚拟物品：动物类、植物类、生活用品类各 3 个目标区域：动物类、植物类、生活用品类分类框,分类与规则逻辑,低级,1. 达标（2 分）：所有物品分类全部正确，独立完成2. 需改进（1 分）：仅 1 处分类错误，经提示后纠正3. 不达标（0 分）：2 处及以上分类错误；拖拽混乱,
4. 【基础】按数字 1-5 顺序，拖拽数字卡片排序。,请将以下数字卡片，按「1→2→3→4→5」的顺序拖拽排列,可拖拽虚拟物品：数字 1、2、3、4、5 卡片排序位：第 1 位至第 5 位,数理与数量认知,低级,1. 达标（2 分）：顺序完全正确，独立完成2. 需改进（1 分）：经提示后调整为正确顺序3. 不达标（0 分）：顺序完全错误；拖拽混乱,
5. 【岗位关联】将正常商品、破损商品，拖拽至不同收纳区。,请将以下商品，拖拽分类到对应的收纳区中,可拖拽虚拟物品：正常商品、破损商品各 4 个目标区域：正常商品收纳区、破损商品收纳区,物品与物象识别、分类与规则逻辑,低级,1. 达标（2 分）：所有商品分类全部正确，独立完成2. 需改进（1 分）：仅 1 处分类错误，经提示后纠正3. 不达标（0 分）：2 处及以上分类错误；拖拽混乱,
6. 【基础】按 “大→中→小”，拖拽三款图形排序。,请将以下图形，按「大→中→小」的尺寸顺序拖拽排列,可拖拽虚拟物品：大正方形、中正方形、小正方形排序位：第 1 位、第 2 位、第 3 位,物品与物象识别、数理与数量认知,低级,1. 达标（2 分）：顺序完全正确，独立完成2. 需改进（1 分）：经提示后调整为正确顺序3. 不达标（0 分）：顺序完全错误；拖拽混乱,
7. 【基础】根据指令，将物品拖拽至 “上方 / 下方” 指定位置。,请根据指令，将物品拖拽到「上方」或「下方」的指定位置中,可拖拽虚拟物品：目标物品目标区域：上方指定框、下方指定框,指令与方位理解,低级,1. 达标（2 分）：物品拖拽到正确位置，独立完成2. 需改进（1 分）：经提示后拖拽到正确位置3. 不达标（0 分）：拖拽到错误位置；不理解指令,
8. 【岗位关联】将价签与对应商品，完成匹配拖拽。,请将以下价签，拖拽匹配到对应的商品上,可拖拽虚拟物品：商品价签（4 个）目标区域：对应商品的匹配位,分类与规则逻辑,中级,1. 达标（2 分）：所有价签与商品完全匹配，独立完成2. 需改进（1 分）：仅 1 个价签匹配错误，经提示后纠正3. 不达标（0 分）：2 个及以上价签匹配错误；拖拽混乱,
（四）实物操作题（6 题）,,,,,,
1. 【基础】根据口头指令，依次取出 3 种指定实物。,请根据听到的口头指令，依次从桌面上取出 3 种指定的实物,所需教具：日常实物（如杯子、铅笔、苹果等）、操作台面场景：独立操作台面，无干扰,指令与方位理解、物品与物象识别,低级,1. 达标（2 分）：独立完成，3 种实物全部按指令正确取出2. 需改进（1 分）：仅 1 种实物取错，经提示后纠正3. 不达标（0 分）：2 种及以上实物取错；无法理解指令；抗拒操作,
2. 【岗位关联】将同款仿真商品，集中摆放到同一区域。,请将桌面上的仿真商品，把同款的集中摆放到同一个区域中,所需教具：不同款的仿真盒装商品、操作台面、区域划分标识场景：独立操作区域，无干扰,物品与物象识别、分类与规则逻辑,低级,1. 达标（2 分）：独立完成，所有同款商品全部集中摆放，分类正确2. 需改进（1 分）：仅 1 款商品摆放错误，经提示后纠正3. 不达标（0 分）：2 款及以上商品摆放错误；无法完成分类；抗拒操作,
3. 【基础】对照样图，找出桌面指定图形卡片。,请对照桌面上的样图，从一堆卡片中找出和样图完全一样的图形卡片,所需教具：图形样图、图形卡片（含目标图形和干扰图形）、操作台面场景：独立操作台面，无干扰,物品与物象识别,低级,1. 达标（2 分）：独立完成，快速准确找出目标图形卡片2. 需改进（1 分）：经少量提示后找出目标卡片3. 不达标（0 分）：无法找出目标卡片；找错卡片；抗拒操作,
4. 【岗位关联】区分两款不同货品，分别放入对应收纳盒。,请区分桌面上的两款不同货品，分别放入对应的收纳盒中,所需教具：两款不同的仿真货品、两个对应标识的收纳盒、操作台面场景：独立操作区域，无干扰,物品与物象识别、分类与规则逻辑,低级,1. 达标（2 分）：独立完成，所有货品全部正确放入对应收纳盒2. 需改进（1 分）：仅 1 个货品放错，经提示后纠正3. 不达标（0 分）：2 个及以上货品放错；无法完成分类；抗拒操作,
5. 【基础】点数桌面物品，说出准确数量并指认对应数字卡。,请点数桌面上的物品，说出准确的数量，然后从数字卡中找出对应的数字,所需教具：桌面物品（1-10 个）、1-10 数字卡片、操作台面场景：独立操作台面，无干扰,数理与数量认知,低级,1. 达标（2 分）：独立完成，点数准确、数字卡指认正确2. 需改进（1 分）：点数或指认轻微错误，经提示后纠正3. 不达标（0 分）：点数错误；指认错误；无法完成；抗拒操作,
6. 【基础】根据方位提示，把物品摆放在左侧 / 右侧指定位置。,请根据听到的方位提示，把桌面上的物品摆放到左侧或右侧的指定位置中,所需教具：目标物品、左右位置标识、操作台面场景：独立操作台面，无干扰,指令与方位理解,低级,1. 达标（2 分）：独立完成，物品全部按提示摆放到正确位置2. 需改进（1 分）：仅 1 次摆放错误，经提示后纠正3. 不达标（0 分）：2 次及以上摆放错误；无法理解指令；抗拒操作,
7【基础】指认3种常见物品,请根据指令，依次指出桌面上 3 种常见物品,桌面摆放水杯、苹果、铅笔、毛巾等日常实物，干扰物品 2-3 件；测评人口头依次报物品名称让被试指认,物品与物象识别,低级,"1.达标（2 分）：无需提示，一次性准确指认全部 3 种指定物品，无指错
2.需改进（1 分）其中 1 件指认错误，简单提醒物品外形后能纠正找出
3.不达标（0 分）2 件及以上指认错误，全程乱指、拒绝配合指认",
8【基础】指认卡片中3种职业人物,听指令，从卡片里分别指出 3 种不同职业人物,一套人物卡片，包含店员、老师、医生、司机等职业图卡，平铺桌面；测评员口述职业名称进行指认测试,物品与物象识别,低级,"1.达标（2 分）独立准确找出 3 种指定职业卡片，无混淆认错
2.需改进（1 分）1 张卡片识别错误，简单提示人物特征后可更正
3.不达标（0 分）认错 2 张及以上，不愿看卡片、拒绝指认",
三、规则执行能力（40 题）,,,"1. 指令响应执行：接收指令、即时响应、服从指令、终止指令、多指令连续执行
2. 秩序与边界遵守：排队秩序、活动区域边界、公共秩序、集体规则、不违规打闹
3. 任务坚持与闭环：任务不半途放弃、限时完成、逐项有序完成、做完自查、收尾闭环
4. 岗位规范与流程：理货作业流程、工具归位、岗位动线、离岗规范、作业标准执行",,"1.核心关注点：指令服从、流程顺序、自我约束、任务坚持性。
2.特殊规则：频繁乱序、中途放弃、擅自脱离区域，本题最高记 1 分。
结果应用： 
1.达标：学习岗位流程、在岗行为规则；
2.需改进：加强秩序感、任务持续性、指令听从训练；
3.不达标：优先训练基础秩序感与指令服从能力。",
（一）判断题（14 题）,,,,,,
1. 【基础】听到停止指令，立刻停下手中动作。,请观看视频，判断视频中的人物是否正确执行了停止指令？,正确版：人物听到停止指令后，立刻停下手中的动作，无延迟错误版：人物听到停止指令后，没有停下动作、或延迟很久才停下,指令响应执行,低级,1. 达标（2 分）：独立判断正确，无犹豫2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
2. 【基础】集体活动中，排队不插队、不推挤。,请观看视频，判断视频中的人物是否遵守了排队规则？,正确版：人物在集体活动中，按顺序排队，无插队、无推挤他人的动作错误版：人物在排队时插队、推挤前方的人，不遵守排队秩序,秩序与边界遵守,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
3. 【岗位关联】工作期间，在指定区域活动，不随意游走。,请观看视频，判断视频中的人物是否遵守了区域活动规则？,正确版：人物在工作期间，全程在指定的作业区域内活动，无随意游走、离开的行为错误版：人物在工作期间，随意离开指定区域，在卖场 / 库房内无目的游走,秩序与边界遵守、岗位规范与流程,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
4. 【基础】一件任务未完成，不中途无故放弃。,请观看视频，判断视频中的人物是否做到了任务不中途放弃？,正确版：人物在完成一件任务的过程中，全程坚持，无中途无故放弃、停下的行为错误版：人物在任务未完成时，中途无故放弃，停下手中的动作去做其他事,任务坚持与闭环,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
5. 【基础】多人协作时，听从统一安排，不我行我素。,请观看视频，判断视频中的人物是否遵守了多人协作的规则？,正确版：人物在多人协作时，听从统一的安排，配合完成动作，无我行我素、不配合的行为错误版：人物在多人协作时，不听从安排，自己做自己的事，不配合团队,指令响应执行、秩序与边界遵守,中级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
6. 【岗位关联】按照既定步骤整理货品，不更改操作顺序。,请观看视频，判断视频中的人物是否按既定步骤完成了货品整理？,正确版：人物按照「取货→整理→归位」的既定步骤，依次完成货品整理，无更改操作顺序的行为错误版：人物整理货品时，随意更改操作步骤，顺序混乱，不按既定流程执行,岗位规范与流程、任务坚持与闭环,中级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
7. 【基础】在规定时间内，完成分配的简单任务。,请观看视频，判断视频中的人物是否在规定时间内完成了任务？,正确版：人物在规定的时间内，顺利完成了分配的简单任务，无超时、未完成的情况错误版：人物在规定时间内，没有完成分配的任务，或超时很久才完成,任务坚持与闭环,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
8. 【基础】公共区域内，不大声喧哗、打闹。,请观看视频，判断视频中的人物是否遵守了公共区域的规则？,正确版：人物在公共区域内，全程保持安静，无大声喧哗、打闹的行为错误版：人物在公共区域内，大声喧哗、追逐打闹，影响他人,秩序与边界遵守,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
9. 【岗位关联】非工作物品，不带入作业区域。,请观看视频，判断视频中的人物是否遵守了作业区域的物品管理规则？,正确版：人物进入作业区域时，没有携带零食、玩具等非工作物品，全程遵守规则错误版：人物将零食、玩具等非工作物品，带入了作业区域，不遵守管理规则,岗位规范与流程、秩序与边界遵守,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
10. 【基础】别人正在做事，不随意打断。,请观看视频，判断视频中的人物是否遵守了社交规则？,正确版：在别人正在做事的过程中，人物没有随意上前打断、干扰他人的行为错误版：在别人正在做事时，人物随意上前打断、干扰他人，不遵守社交规则,秩序与边界遵守,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
11. 【基础】用完物品，及时放回原位。,请观看视频，判断视频中的人物是否做到了物品用完放回原位？,正确版：人物用完物品后，及时将物品放回了原来的位置，摆放整齐错误版：人物用完物品后，随手丢弃、随意摆放，没有放回原位,任务坚持与闭环、岗位规范与流程,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
12. 【岗位关联】离岗休息前，主动告知身边工作人员。,请观看视频，判断视频中的人物是否遵守了离岗告知规则？,正确版：人物在离岗休息前，主动向身边的工作人员告知了自己的去向和离岗时间错误版：人物在离岗休息前，没有告知身边的工作人员，直接离开岗位,岗位规范与流程,中级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
13. 【基础】遵守先后顺序，耐心等待轮到自己。,请观看视频，判断视频中的人物是否遵守了先后顺序规则？,正确版：人物在需要排队等待的场景中，遵守先后顺序，耐心等待轮到自己，无插队、争抢的行为错误版：人物在等待时，不遵守先后顺序，插队、争抢，不耐心等待,秩序与边界遵守,低级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
14. 【基础】面对多项任务，按要求逐一完成，不混乱操作。,请观看视频，判断视频中的人物是否按要求完成了多项任务？,正确版：人物面对多项任务时，按要求的顺序逐一完成，全程有序，无混乱操作、跳步的行为错误版：人物面对多项任务时，顺序混乱，跳步操作，没有按要求逐一完成,任务坚持与闭环、指令响应执行,中级,1. 达标（2 分）：独立判断正确2. 需改进（1 分）：经提示后判断正确3. 不达标（0 分）：判断错误,
（二）单项选择题（12 题）,,,,,,
1. 【基础】收到新指令后，第一时间应当？ A 立即执行 B 原地发呆 C 拒绝配合,收到新的指令后，你第一时间应当做什么？A. 立即执行 B. 原地发呆 C. 拒绝配合,题干配图：人物接收指令的场景选项配图：A. 立即执行动作；B. 原地发呆；C. 拒绝配合,指令响应执行,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
2. 【岗位关联】到下班时间，应当？ A 完成所有工作，和主管汇报再离开 B 直接离开 C 拖延不走,到了下班的时间，你应当做什么？A. 完成收尾工作再离岗 B. 直接离开岗位 C. 拖延不走,题干配图：下班离岗的场景选项配图：A. 完成收尾工作；B. 直接离开；C. 拖延不走,岗位规范与流程、任务坚持与闭环,低级,1. 达标（2 分）：独立选择正确选项 A2. 需改进（1 分）：经提示后选择 A3. 不达标（0 分）：选择错误选项,
